InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542628,STK606,Item STK606,8,2026-01-23 07:56:27.223740,34.68,11910,France
552164,STK453,Item STK453,14,2026-01-29 17:11:06.223740,16.7,13604,France
577757,STK515,Item STK515,6,2025-08-21 04:20:54.223740,10.74,10669,France
548835,STK150,Item STK150,10,2025-10-20 13:09:42.223740,42.88,14364,France
550137,STK699,Item STK699,8,2025-12-16 07:41:26.223740,10.52,11283,Italy
563747,STK781,Item STK781,17,2025-06-30 04:15:49.223740,8.92,10923,Italy
570274,STK162,Item STK162,12,2025-08-08 20:14:13.223740,11.12,11125,Spain
540491,STK188,Item STK188,17,2025-07-25 21:53:32.223740,25.93,11529,Germany
555773,STK800,Item STK800,13,2025-12-26 16:55:05.223740,7.09,11594,United Kingdom
551228,STK289,Item STK289,19,2025-12-08 00:18:42.223740,46.97,10246,United Kingdom
549949,STK998,Item STK998,12,2025-04-13 12:21:01.223740,48.35,13711,Italy
559756,STK700,Item STK700,16,2025-12-06 04:17:21.223740,48.72,11560,France
556205,STK447,Item STK447,5,2026-01-19 11:34:51.223740,2.92,12400,Spain
573330,STK943,Item STK943,16,2026-03-21 17:10:21.223740,47.36,12243,Germany
562036,STK637,Item STK637,6,2025-08-03 22:08:53.223740,49.87,13864,Italy
574957,STK275,Item STK275,11,2025-04-15 00:42:09.223740,47.18,11939,Spain
548462,STK463,Item STK463,17,2025-09-24 09:29:56.223740,33.88,13069,Spain
555204,STK875,Item STK875,14,2026-04-05 00:28:17.223740,35.36,10226,Italy
581248,STK653,Item STK653,6,2025-12-15 12:42:55.223740,6.99,13547,Spain
554139,STK582,Item STK582,11,2026-03-08 11:58:42.223740,43.84,10264,France
574058,STK218,Item STK218,12,2025-04-28 02:23:46.223740,3.92,11395,Spain
538834,STK268,Item STK268,13,2025-05-29 21:45:41.223740,16.57,13557,Germany
548833,STK719,Item STK719,4,2025-12-29 21:00:53.223740,49.57,10645,Spain
571835,STK246,Item STK246,7,2025-04-20 23:02:17.223740,21.69,12990,United Kingdom
575390,STK787,Item STK787,2,2025-07-12 01:31:14.223740,7.43,11899,Spain
577238,STK536,Item STK536,6,2025-08-06 21:02:42.223740,48.5,12504,Italy
539530,STK538,Item STK538,6,2026-02-25 10:27:56.223740,49.22,12772,United Kingdom
547735,STK987,Item STK987,18,2025-10-16 20:30:51.223740,10.17,11154,Italy
579616,STK288,Item STK288,8,2026-03-25 05:56:28.223740,43.38,10587,Germany
573563,STK259,Item STK259,8,2025-10-31 08:12:15.223740,20.13,14571,France
578371,STK913,Item STK913,8,2025-06-17 12:27:44.223740,19.69,11821,Germany
575125,STK959,Item STK959,8,2025-09-10 09:19:50.223740,13.87,10985,United Kingdom
565307,STK501,Item STK501,1,2025-10-26 23:41:48.223740,3.19,14079,France
581382,STK685,Item STK685,2,2026-01-22 04:05:59.223740,14.13,13348,Spain
568574,STK963,Item STK963,12,2025-08-23 17:35:45.223740,3.64,13831,United Kingdom
575730,STK117,Item STK117,15,2025-05-13 21:25:07.223740,46.29,11241,France
537772,STK239,Item STK239,4,2025-10-09 06:42:01.223740,33.42,10189,Italy
562341,STK214,Item STK214,3,2025-05-14 23:39:02.223740,44.44,10980,France
578334,STK427,Item STK427,14,2025-11-17 22:51:51.223740,36.15,11698,Italy
574690,STK324,Item STK324,8,2025-11-15 11:23:44.223740,7.43,11715,Italy
551880,STK657,Item STK657,13,2026-01-11 04:02:43.223740,47.09,12593,France
572539,STK538,Item STK538,19,2025-08-19 10:00:21.223740,45.09,14136,Germany
548159,STK649,Item STK649,5,2025-08-14 23:04:34.223740,18.06,14433,Germany
542065,STK817,Item STK817,13,2025-12-11 04:52:04.223740,6.47,11098,Italy
544492,STK485,Item STK485,1,2025-10-10 21:54:23.223740,35.5,12326,United Kingdom
563756,STK620,Item STK620,16,2025-05-26 23:08:41.223740,36.69,13247,France
547105,STK352,Item STK352,2,2026-03-01 18:55:06.223740,44.94,10895,United Kingdom
537910,STK719,Item STK719,7,2025-06-16 15:59:56.223740,3.58,11674,Germany
560056,STK197,Item STK197,6,2026-04-09 23:34:26.223740,7.94,12909,United Kingdom
552883,STK886,Item STK886,5,2026-03-01 08:50:12.223740,30.31,10930,Spain
571992,STK170,Item STK170,4,2025-04-26 10:34:47.223740,31.34,14384,Spain
564419,STK650,Item STK650,2,2026-03-18 12:29:09.223740,2.65,10723,Germany
549422,STK909,Item STK909,10,2025-11-16 13:10:31.223740,20.45,12940,United Kingdom
542368,STK546,Item STK546,5,2025-06-27 12:36:58.223740,29.62,11089,France
570397,STK189,Item STK189,18,2025-11-10 19:52:50.223740,37.16,14578,Germany
554521,STK529,Item STK529,10,2025-09-21 02:06:42.223740,16.49,10935,Spain
563928,STK318,Item STK318,15,2026-03-20 16:29:39.223740,24.71,12295,Germany
577944,STK206,Item STK206,9,2026-04-08 23:45:44.223740,40.89,10155,United Kingdom
543090,STK575,Item STK575,11,2026-02-24 10:40:20.223740,47.74,11070,United Kingdom
558047,STK553,Item STK553,17,2026-01-12 03:58:15.223740,12.29,11958,United Kingdom
564092,STK707,Item STK707,9,2026-01-18 16:50:39.223740,13.4,12501,Italy
575947,STK643,Item STK643,16,2025-11-16 20:02:45.223740,47.05,14219,United Kingdom
552550,STK225,Item STK225,6,2026-03-30 18:58:26.223740,20.4,13830,Spain
573105,STK246,Item STK246,11,2025-06-09 01:02:06.223740,36.2,10854,Spain
543959,STK379,Item STK379,17,2025-07-28 15:36:07.223740,31.0,10639,Italy
543564,STK123,Item STK123,4,2026-01-31 11:27:23.223740,14.99,12238,Spain
575397,STK820,Item STK820,15,2025-08-16 08:17:12.223740,33.02,11602,Spain
563715,STK219,Item STK219,1,2025-11-11 04:21:43.223740,33.12,10441,Germany
552239,STK885,Item STK885,1,2026-01-12 19:07:40.223740,30.03,14628,United Kingdom
540845,STK751,Item STK751,9,2026-03-13 23:12:51.223740,5.88,11336,Germany
566800,STK396,Item STK396,12,2025-11-17 09:50:21.223740,49.76,13700,Germany
566485,STK954,Item STK954,4,2025-06-06 06:51:41.223740,20.62,10948,Spain
542984,STK181,Item STK181,13,2025-12-05 17:07:08.223740,32.27,13373,France
538972,STK547,Item STK547,7,2025-04-26 20:17:14.223740,44.4,10459,United Kingdom
545747,STK819,Item STK819,8,2025-10-20 18:55:49.223740,21.74,14646,France
544945,STK569,Item STK569,13,2025-09-16 20:02:27.223740,38.92,10392,Spain
556153,STK522,Item STK522,11,2025-04-28 12:24:55.223740,48.62,13938,Italy
558391,STK644,Item STK644,9,2026-01-27 06:56:32.223740,18.59,11787,Germany
553538,STK123,Item STK123,16,2026-02-15 00:06:42.223740,20.86,14940,Spain
559645,STK160,Item STK160,10,2025-08-30 01:29:36.223740,45.37,12257,Spain
570627,STK922,Item STK922,11,2026-02-16 17:32:08.223740,8.82,11138,France
543075,STK800,Item STK800,12,2025-05-19 11:36:17.223740,2.4,13808,Italy
569953,STK183,Item STK183,14,2025-07-21 01:45:12.223740,45.54,14741,Germany
548593,STK324,Item STK324,19,2025-11-10 15:55:40.223740,41.26,12454,Italy
562420,STK779,Item STK779,12,2025-09-04 16:25:07.223740,48.66,11466,Italy
567517,STK285,Item STK285,18,2026-03-30 07:57:37.223740,3.85,13674,Italy
556814,STK474,Item STK474,17,2025-06-13 06:06:27.223740,8.65,11377,United Kingdom
564071,STK171,Item STK171,3,2025-11-04 04:33:15.223740,6.16,12597,Italy
566831,STK173,Item STK173,1,2026-01-29 01:52:26.223740,34.49,10141,Spain
558950,STK996,Item STK996,19,2026-03-18 19:27:38.223740,30.69,12659,United Kingdom
580390,STK440,Item STK440,4,2025-05-12 17:57:29.223740,18.61,14596,United Kingdom
560644,STK252,Item STK252,16,2026-03-10 03:57:57.223740,3.81,10839,Italy
548202,STK195,Item STK195,12,2026-04-05 19:03:58.223740,32.34,13618,Spain
560574,STK664,Item STK664,13,2025-11-08 16:34:34.223740,28.94,13917,Germany
548585,STK544,Item STK544,17,2026-03-22 20:51:50.223740,6.53,10595,Italy
540330,STK785,Item STK785,8,2025-08-30 21:41:06.223740,45.54,11904,United Kingdom
578641,STK209,Item STK209,13,2025-12-09 05:03:14.223740,10.75,10280,Germany
575133,STK557,Item STK557,5,2025-10-07 11:32:59.223740,37.43,10423,Germany
563595,STK927,Item STK927,18,2025-06-01 07:16:57.223740,44.37,14365,United Kingdom
559994,STK150,Item STK150,15,2025-05-04 13:45:43.223740,29.39,14249,Germany
578285,STK476,Item STK476,12,2025-10-02 13:49:40.223740,13.1,11750,Spain
564235,STK864,Item STK864,17,2026-01-06 08:17:07.223740,16.15,14757,Spain
553738,STK172,Item STK172,15,2025-04-23 05:31:02.223740,44.4,11967,Italy
565520,STK311,Item STK311,2,2025-09-07 17:03:18.223740,15.61,14088,Italy
579050,STK531,Item STK531,6,2026-01-20 05:21:00.223740,37.56,14178,Germany
569839,STK823,Item STK823,17,2026-02-24 14:21:12.223740,49.52,12946,United Kingdom
559401,STK862,Item STK862,16,2025-08-31 17:18:32.223740,49.99,11449,Spain
541212,STK267,Item STK267,17,2026-02-07 13:00:20.223740,27.14,12331,France
557079,STK874,Item STK874,9,2026-02-28 04:27:08.223740,41.5,12220,Italy
549258,STK430,Item STK430,5,2025-04-27 03:51:23.223740,49.52,13789,Spain
541014,STK841,Item STK841,1,2025-04-23 07:11:56.223740,19.36,12810,Germany
566936,STK850,Item STK850,6,2025-06-02 09:38:47.223740,13.37,14728,Spain
547978,STK886,Item STK886,14,2025-12-08 09:55:05.223740,6.6,11531,Spain
575729,STK593,Item STK593,17,2025-04-17 11:29:20.223740,7.9,14882,Germany
560793,STK242,Item STK242,19,2026-02-12 08:01:44.223740,42.82,12990,Italy
577747,STK681,Item STK681,1,2025-07-10 06:59:35.223740,29.85,14493,Italy
558898,STK544,Item STK544,1,2025-06-26 14:41:41.223740,43.81,11143,France
546471,STK923,Item STK923,13,2026-01-23 15:55:43.223740,39.68,10933,France
568678,STK493,Item STK493,14,2026-03-15 19:57:35.223740,34.01,11460,Italy
556759,STK611,Item STK611,6,2025-06-11 23:12:28.223740,30.86,12723,Italy
548642,STK785,Item STK785,6,2025-07-24 03:04:50.223740,3.37,12512,Italy
551813,STK947,Item STK947,1,2026-01-19 12:04:02.223740,43.74,10285,Italy
549498,STK720,Item STK720,14,2025-09-02 21:05:43.223740,21.47,10264,Spain
580507,STK814,Item STK814,3,2026-01-17 20:19:00.223740,28.43,12367,France
541011,STK796,Item STK796,10,2025-08-21 20:54:33.223740,2.08,13447,Germany
550073,STK902,Item STK902,19,2025-06-09 23:31:06.223740,46.87,14916,United Kingdom
542455,STK427,Item STK427,19,2025-10-01 04:55:09.223740,45.23,11762,Germany
562999,STK703,Item STK703,19,2026-02-13 12:24:22.223740,27.62,13048,United Kingdom
562586,STK358,Item STK358,4,2025-08-03 07:52:04.223740,29.29,12381,Spain
580412,STK933,Item STK933,19,2026-03-16 04:21:59.223740,35.55,12269,France
551757,STK536,Item STK536,10,2025-04-12 05:03:53.223740,13.97,10040,United Kingdom
580117,STK817,Item STK817,2,2026-03-12 01:51:21.223740,11.87,10067,Italy
571669,STK663,Item STK663,4,2025-10-03 23:49:55.223740,34.03,10987,Spain
556008,STK448,Item STK448,6,2025-09-14 03:24:01.223740,6.12,14008,United Kingdom
576012,STK792,Item STK792,7,2026-04-01 05:19:46.223740,23.25,13198,Italy
551158,STK914,Item STK914,16,2025-11-11 04:28:39.223740,25.15,14790,Spain
568159,STK614,Item STK614,7,2025-10-10 00:43:58.223740,19.69,12524,United Kingdom
543803,STK548,Item STK548,18,2026-02-18 21:11:22.223740,10.08,11085,Italy
555260,STK498,Item STK498,19,2025-10-25 12:59:08.223740,18.41,12479,France
554839,STK695,Item STK695,9,2026-01-12 16:27:29.223740,17.54,11693,Spain
573767,STK313,Item STK313,10,2025-07-24 02:35:04.223740,25.46,12315,United Kingdom
553316,STK645,Item STK645,13,2025-11-03 08:22:39.223740,34.06,10778,Italy
552869,STK661,Item STK661,18,2025-10-29 15:46:11.223740,48.44,14589,France
543133,STK388,Item STK388,16,2025-08-14 01:05:44.223740,8.06,11585,Italy
544872,STK940,Item STK940,17,2026-01-27 10:46:41.223740,43.78,11492,France
566175,STK358,Item STK358,13,2025-04-26 13:49:21.223740,14.92,10660,United Kingdom
536985,STK357,Item STK357,12,2025-05-24 13:15:43.223740,29.98,11348,Italy
556812,STK487,Item STK487,10,2025-09-10 10:00:40.223740,27.79,11299,Italy
569586,STK883,Item STK883,1,2026-03-31 01:41:15.223740,28.29,13940,Germany
555483,STK793,Item STK793,8,2025-05-05 08:31:50.223740,36.44,11986,Spain
537323,STK644,Item STK644,18,2025-06-04 14:06:14.223740,19.7,12044,Italy
546565,STK364,Item STK364,2,2026-01-28 17:45:36.223740,16.64,13516,France
565683,STK412,Item STK412,16,2025-07-17 20:53:48.223740,42.79,11058,Spain
569895,STK139,Item STK139,12,2025-05-07 11:38:34.223740,11.78,10976,United Kingdom
566205,STK919,Item STK919,9,2026-04-09 23:27:49.223740,9.83,14577,Spain
559269,STK309,Item STK309,3,2025-11-21 09:09:00.223740,1.76,10727,Germany
554800,STK371,Item STK371,4,2026-04-07 05:55:18.223740,11.32,12527,United Kingdom
568436,STK235,Item STK235,2,2025-11-29 02:57:14.223740,26.41,13136,Italy
577521,STK698,Item STK698,8,2025-10-23 17:02:21.223740,27.39,10342,United Kingdom
560556,STK159,Item STK159,10,2025-08-11 04:26:29.223740,13.47,11447,United Kingdom
543111,STK609,Item STK609,16,2025-12-12 17:31:01.223740,4.54,12379,Germany
564849,STK775,Item STK775,11,2025-09-21 10:45:05.223740,37.49,13659,France
575023,STK614,Item STK614,18,2025-06-15 19:19:11.223740,38.14,10526,United Kingdom
542418,STK114,Item STK114,14,2025-07-27 06:21:57.223740,49.89,11896,France
570413,STK713,Item STK713,8,2025-09-28 06:21:55.223740,45.1,14754,Spain
552884,STK354,Item STK354,15,2025-11-26 02:50:48.223740,46.38,12073,Germany
577010,STK836,Item STK836,17,2025-06-08 00:31:58.223740,40.11,14915,Italy
538910,STK821,Item STK821,18,2025-09-22 02:25:47.223740,31.16,10405,United Kingdom
550812,STK634,Item STK634,6,2026-02-14 02:21:00.223740,7.3,11573,France
566324,STK334,Item STK334,14,2026-03-27 21:49:08.223740,31.49,14600,United Kingdom
548042,STK230,Item STK230,3,2026-03-24 01:46:08.223740,3.74,13740,Germany
544925,STK769,Item STK769,7,2026-01-24 08:20:51.223740,44.38,14274,Italy
540027,STK784,Item STK784,15,2025-12-28 07:27:01.223740,24.61,14227,Spain
549420,STK116,Item STK116,16,2025-07-24 14:28:49.223740,35.18,11846,Spain
575862,STK981,Item STK981,16,2025-12-29 20:50:38.223740,3.56,11478,France
549163,STK925,Item STK925,8,2025-07-10 17:15:32.223740,27.18,12395,Spain
541173,STK977,Item STK977,7,2025-09-14 08:11:02.223740,15.76,10771,France
544413,STK284,Item STK284,6,2025-09-29 14:29:21.223740,14.96,10578,Italy
549472,STK490,Item STK490,2,2026-02-11 15:33:41.223740,20.09,12901,United Kingdom
542885,STK522,Item STK522,13,2026-04-02 00:02:45.223740,1.03,10193,Germany
553293,STK945,Item STK945,12,2025-09-24 01:15:16.223740,23.87,12007,Italy
559866,STK541,Item STK541,15,2026-03-16 08:48:20.223740,24.84,11185,Italy
572556,STK795,Item STK795,9,2026-01-01 17:10:37.223740,43.29,12394,Spain
565841,STK754,Item STK754,2,2026-03-25 19:46:42.223740,22.98,12998,Spain
563313,STK655,Item STK655,17,2025-10-07 11:50:38.223740,18.81,11792,Germany
540848,STK111,Item STK111,5,2026-02-22 07:58:49.223740,49.74,11110,United Kingdom
576252,STK619,Item STK619,11,2026-04-09 19:50:22.223740,28.99,14005,Italy
553846,STK179,Item STK179,19,2025-05-11 22:06:17.223740,24.16,12261,Spain
547083,STK908,Item STK908,7,2025-08-05 09:13:14.223740,25.3,13736,Italy
551738,STK773,Item STK773,2,2025-11-03 20:58:07.223740,40.65,13793,United Kingdom
559609,STK401,Item STK401,16,2026-03-19 00:22:51.223740,17.69,11936,France
574568,STK315,Item STK315,12,2026-02-01 15:10:57.223740,20.07,14875,United Kingdom
581488,STK347,Item STK347,15,2025-06-29 07:36:38.223740,38.04,14357,Italy
563994,STK640,Item STK640,1,2026-03-31 01:38:24.223740,4.58,10729,Italy
567622,STK371,Item STK371,13,2025-07-03 03:10:55.223740,43.39,14378,Germany
554692,STK232,Item STK232,6,2025-08-26 15:16:53.223740,22.08,13451,Italy
570852,STK104,Item STK104,13,2026-03-21 09:51:17.223740,29.48,14457,Spain
542133,STK855,Item STK855,18,2025-12-11 00:16:18.223740,38.12,14536,Germany
561231,STK641,Item STK641,3,2025-11-05 01:40:33.223740,14.04,12140,Italy
581014,STK728,Item STK728,1,2025-07-26 15:59:07.223740,44.63,11644,United Kingdom
545531,STK789,Item STK789,15,2025-05-19 14:56:49.223740,48.98,12800,Italy
567108,STK872,Item STK872,13,2025-12-04 02:46:37.223740,25.22,14962,United Kingdom
553163,STK846,Item STK846,5,2025-09-01 17:13:32.223740,46.91,10141,United Kingdom
545407,STK240,Item STK240,13,2026-02-20 05:55:36.223740,1.06,11455,Italy
548334,STK582,Item STK582,5,2025-06-26 10:01:35.223740,44.82,14796,United Kingdom
543568,STK404,Item STK404,19,2025-12-23 21:04:42.223740,16.24,12096,France
541006,STK444,Item STK444,18,2025-11-17 08:59:32.223740,16.26,11325,Germany
564901,STK661,Item STK661,10,2025-06-06 12:08:06.223740,12.18,14976,Italy
550739,STK369,Item STK369,8,2026-02-03 09:34:03.223740,16.53,11213,France
550911,STK207,Item STK207,15,2025-05-22 06:34:12.223740,11.46,11159,United Kingdom
550467,STK657,Item STK657,4,2025-11-01 00:43:02.223740,45.39,14650,United Kingdom
569724,STK573,Item STK573,2,2025-04-14 22:19:08.223740,45.05,14499,Germany
569882,STK181,Item STK181,6,2025-04-17 10:26:11.223740,6.01,14987,France
571352,STK737,Item STK737,3,2025-06-03 08:01:11.223740,8.0,14697,France
545394,STK183,Item STK183,7,2025-08-13 03:41:32.223740,43.24,10340,Italy
547687,STK389,Item STK389,10,2025-12-14 18:38:02.223740,20.55,13828,United Kingdom
580806,STK170,Item STK170,6,2025-09-20 03:14:21.223740,9.29,11968,Spain
577858,STK274,Item STK274,16,2025-09-09 03:07:21.223740,26.02,10703,Italy
549019,STK927,Item STK927,2,2025-11-13 05:03:24.223740,21.42,14413,Italy
546330,STK941,Item STK941,17,2025-08-10 21:34:02.223740,11.74,12429,Italy
543873,STK562,Item STK562,13,2025-06-06 04:19:21.223740,36.32,11800,Germany
571703,STK948,Item STK948,1,2026-04-11 17:53:58.223740,31.93,14912,Germany
558497,STK494,Item STK494,6,2025-08-31 12:38:49.223740,5.88,14648,Italy
536629,STK965,Item STK965,5,2025-05-30 08:57:02.223740,46.34,10855,Spain
552390,STK190,Item STK190,13,2025-08-01 00:48:36.223740,28.37,11812,France
577706,STK568,Item STK568,18,2025-05-17 18:46:02.223740,13.26,12866,France
547853,STK962,Item STK962,12,2025-08-01 12:45:09.223740,11.11,13642,United Kingdom
578491,STK533,Item STK533,7,2025-10-21 23:25:40.223740,7.66,10182,France
579803,STK348,Item STK348,15,2026-01-09 10:55:02.223740,21.81,13112,France
536753,STK743,Item STK743,3,2025-05-23 03:50:35.223740,7.64,14492,Spain
538436,STK780,Item STK780,16,2025-05-31 16:00:17.223740,21.38,11517,France
561335,STK671,Item STK671,1,2025-05-18 17:37:40.223740,8.29,11356,Spain
550819,STK980,Item STK980,16,2026-03-18 08:37:18.223740,33.18,12174,Germany
544205,STK948,Item STK948,12,2025-05-21 17:29:51.223740,39.48,13629,Spain
566019,STK340,Item STK340,19,2026-04-06 03:15:21.223740,27.93,13628,Germany
548214,STK801,Item STK801,8,2026-03-25 20:34:39.223740,34.32,14096,Spain
556768,STK595,Item STK595,12,2025-09-14 09:42:38.223740,46.98,13239,Italy
546796,STK439,Item STK439,15,2025-07-13 08:07:30.223740,32.28,13691,Germany
558807,STK892,Item STK892,2,2025-06-27 17:26:16.223740,18.84,10018,Germany
542995,STK843,Item STK843,17,2025-08-22 03:58:39.223740,23.02,13403,France
549373,STK570,Item STK570,7,2025-07-03 11:48:28.223740,43.17,14679,Germany
539224,STK562,Item STK562,13,2026-03-08 04:39:01.223740,7.41,14551,Spain
538758,STK900,Item STK900,1,2026-02-18 20:21:00.223740,16.96,13004,Italy
565509,STK374,Item STK374,6,2026-03-02 22:35:21.223740,29.29,11132,Italy
550456,STK924,Item STK924,13,2025-12-17 16:08:02.223740,34.14,13339,France
558820,STK114,Item STK114,11,2026-03-29 08:54:46.223740,38.41,13311,Spain
571183,STK140,Item STK140,10,2026-01-09 13:16:35.223740,16.59,13372,Spain
539486,STK307,Item STK307,16,2025-09-11 03:55:25.223740,8.15,10987,United Kingdom
545481,STK159,Item STK159,17,2026-01-22 04:33:54.223740,47.79,13321,Germany
541336,STK464,Item STK464,17,2025-04-13 13:48:23.223740,4.74,14615,France
580900,STK339,Item STK339,4,2026-01-19 21:41:03.223740,5.69,14954,Italy
566009,STK707,Item STK707,5,2025-06-17 00:54:36.223740,25.25,10173,United Kingdom
560444,STK889,Item STK889,14,2025-05-30 20:33:39.223740,41.14,13741,Spain
564692,STK259,Item STK259,10,2026-01-24 09:02:50.223740,38.95,13052,Germany
572487,STK496,Item STK496,14,2025-06-10 21:35:12.223740,46.95,10726,Italy
573607,STK893,Item STK893,1,2026-02-04 18:46:45.223740,7.94,13760,United Kingdom
539762,STK599,Item STK599,11,2025-06-19 07:55:21.223740,19.41,11875,Spain
575414,STK308,Item STK308,18,2025-11-28 22:26:02.223740,14.82,14033,Italy
548777,STK232,Item STK232,16,2026-03-04 19:38:50.223740,43.18,10989,Italy
541886,STK480,Item STK480,18,2025-11-09 15:51:44.223740,24.93,13744,Spain
565516,STK532,Item STK532,8,2025-05-03 19:55:48.223740,2.32,12686,Spain
539837,STK708,Item STK708,10,2025-07-02 17:22:30.223740,35.69,10419,France
541846,STK830,Item STK830,10,2026-01-19 17:19:10.223740,20.05,10593,Italy
575342,STK488,Item STK488,5,2025-10-29 08:32:21.223740,27.03,11774,Spain
556248,STK682,Item STK682,10,2026-03-18 12:21:49.223740,44.8,12459,United Kingdom
559744,STK531,Item STK531,18,2026-02-05 04:30:41.223740,13.58,10935,Germany
560630,STK373,Item STK373,6,2025-08-27 22:30:34.223740,12.77,13808,France
577756,STK450,Item STK450,3,2026-01-27 05:12:51.223740,13.9,10331,Spain
560021,STK233,Item STK233,8,2025-06-26 19:16:10.223740,17.57,13449,Germany
545669,STK165,Item STK165,9,2025-06-13 19:50:54.223740,6.26,12702,France
557445,STK738,Item STK738,5,2026-01-19 12:05:21.223740,35.16,14006,Italy
579378,STK304,Item STK304,2,2025-11-12 20:59:22.223740,11.16,13868,Germany
548810,STK397,Item STK397,2,2026-03-11 19:33:04.223740,46.38,14200,France
576679,STK216,Item STK216,7,2026-02-24 18:31:10.223740,11.57,10201,Spain
559222,STK366,Item STK366,17,2025-09-25 10:18:58.223740,13.53,12497,Spain
565259,STK893,Item STK893,10,2025-04-18 07:05:54.223740,15.55,11842,France
574935,STK248,Item STK248,12,2025-07-07 21:08:30.223740,38.66,11866,Italy
536909,STK293,Item STK293,2,2025-12-21 02:24:11.223740,21.95,11996,France
575785,STK779,Item STK779,10,2026-01-31 04:37:42.223740,41.15,10909,United Kingdom
552417,STK923,Item STK923,1,2025-08-01 19:40:32.223740,39.46,14305,France
564099,STK985,Item STK985,4,2026-01-13 17:15:52.223740,46.55,14658,France
571761,STK278,Item STK278,13,2025-07-10 02:43:38.223740,38.07,13189,Spain
572584,STK247,Item STK247,12,2025-07-01 23:09:09.223740,3.54,10770,Italy
577862,STK564,Item STK564,11,2025-08-10 14:38:59.223740,42.03,13155,France
537801,STK668,Item STK668,10,2025-05-25 22:06:42.223740,46.97,12501,Germany
547372,STK104,Item STK104,15,2025-07-06 17:50:38.223740,49.69,12714,Spain
564706,STK625,Item STK625,5,2025-09-03 23:36:02.223740,7.14,14724,Spain
567379,STK379,Item STK379,17,2025-09-21 08:49:53.223740,31.05,13585,France
572195,STK598,Item STK598,5,2026-02-08 00:49:05.223740,10.77,11628,Germany
543916,STK935,Item STK935,2,2025-07-07 07:54:21.223740,13.86,10386,France
549478,STK535,Item STK535,9,2026-02-13 10:36:11.223740,37.53,13421,Germany
573544,STK915,Item STK915,6,2026-03-13 20:59:24.223740,48.91,14008,Spain
541206,STK315,Item STK315,18,2026-02-15 00:50:55.223740,30.15,14093,Germany
577094,STK786,Item STK786,14,2025-12-02 16:14:49.223740,42.68,14363,France
553467,STK927,Item STK927,19,2025-05-02 11:39:32.223740,1.44,12466,United Kingdom
574329,STK614,Item STK614,14,2026-03-14 08:09:28.223740,2.79,12282,United Kingdom
555476,STK986,Item STK986,8,2025-12-17 10:28:01.223740,30.24,11856,Germany
547458,STK236,Item STK236,17,2025-08-23 08:31:13.223740,20.06,11998,France
543911,STK711,Item STK711,3,2025-04-25 13:43:07.223740,44.6,11236,Italy
568164,STK694,Item STK694,10,2025-09-09 02:14:45.223740,15.8,14669,United Kingdom
557949,STK379,Item STK379,17,2026-03-09 23:53:16.223740,22.17,14144,Spain
555726,STK231,Item STK231,11,2025-06-28 20:02:22.223740,26.87,11150,France
550849,STK492,Item STK492,8,2025-05-04 19:49:13.223740,14.38,14318,France
550466,STK580,Item STK580,1,2025-07-07 00:47:29.223740,45.52,11431,United Kingdom
579139,STK612,Item STK612,13,2026-03-24 03:46:03.223740,23.76,11819,Italy
572613,STK727,Item STK727,4,2026-04-11 13:06:27.223740,21.78,12324,Spain
579066,STK518,Item STK518,7,2025-07-14 09:32:21.223740,42.64,11130,Italy
549626,STK301,Item STK301,14,2025-07-09 23:02:28.223740,16.29,12658,Spain
549574,STK751,Item STK751,5,2025-10-05 15:21:04.223740,41.06,13500,United Kingdom
565012,STK757,Item STK757,11,2025-08-03 21:54:38.223740,6.99,10374,France
544586,STK561,Item STK561,17,2025-10-18 17:01:41.223740,9.96,12120,Spain
556242,STK877,Item STK877,5,2025-05-15 22:49:04.223740,47.59,14020,France
561922,STK301,Item STK301,3,2025-11-20 17:21:54.223740,42.28,12021,Germany
569363,STK251,Item STK251,5,2025-06-15 18:27:05.223740,20.01,13705,Germany
543891,STK996,Item STK996,15,2026-01-13 07:54:28.223740,32.28,13259,United Kingdom
574414,STK321,Item STK321,19,2025-10-13 21:35:25.223740,47.21,13435,United Kingdom
537616,STK178,Item STK178,16,2025-11-16 03:31:21.223740,11.38,11889,United Kingdom
568953,STK299,Item STK299,8,2025-08-30 07:08:28.223740,3.89,11823,Germany
543254,STK861,Item STK861,13,2026-02-03 06:41:32.223740,27.34,11474,Spain
565131,STK198,Item STK198,16,2025-11-07 18:27:21.223740,7.99,12242,Italy
565511,STK312,Item STK312,3,2025-11-15 20:59:01.223740,10.18,13243,United Kingdom
570911,STK242,Item STK242,1,2025-08-01 10:23:42.223740,44.69,13134,Italy
544417,STK801,Item STK801,9,2025-08-15 02:04:11.223740,1.36,12070,Italy
568913,STK488,Item STK488,9,2025-08-09 13:10:33.223740,41.02,10359,Germany
574003,STK912,Item STK912,17,2025-09-16 09:50:47.223740,26.33,12041,Spain
537512,STK473,Item STK473,2,2026-03-31 13:18:44.223740,28.41,11141,Germany
539212,STK151,Item STK151,9,2025-04-24 09:26:05.223740,33.92,11635,United Kingdom
556599,STK723,Item STK723,19,2025-09-01 17:54:06.223740,22.14,14000,Germany
555819,STK234,Item STK234,13,2026-03-29 11:29:46.223740,6.66,11943,Germany
569753,STK510,Item STK510,5,2025-05-29 23:01:19.223740,6.04,14774,Germany
